2024-03-20  0:05:37 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=52] with future log sequence number 907342
2024-03-20  0:05:37 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=316] with future log sequence number 907342
2024-03-20  0:05:37 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=50] with future log sequence number 907303
2024-03-20  0:05:37 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=313] with future log sequence number 908149
2024-03-20  0:05:37 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=49] with future log sequence number 908149
2024-03-20  0:05:37 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=59, page number=3] with future log sequence number 908169
2024-03-20  0:05:37 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 907878 is in the future! Current system log sequence number 300306.
2024-03-20  0:05:37 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-03-20  0:05:37 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 892087 is in the future! Current system log sequence number 300306.
2024-03-20  0:05:37 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-03-20  0:05:37 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 846072 is in the future! Current system log sequence number 300306.
2024-03-20  0:05:37 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-03-20  0:05:37 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 846072 is in the future! Current system log sequence number 300306.
2024-03-20  0:05:37 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-03-20  0:05:37 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 846111 is in the future! Current system log sequence number 300306.
2024-03-20  0:05:37 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-03-20  0:05:37 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 846111 is in the future! Current system log sequence number 300306.
2024-03-20  0:05:37 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-03-20  0:05:37 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 846150 is in the future! Current system log sequence number 300306.
2024-03-20  0:05:37 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-03-20  0:05:37 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 846150 is in the future! Current system log sequence number 300306.
2024-03-20  0:05:37 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-03-20  0:05:37 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 846189 is in the future! Current system log sequence number 300306.
2024-03-20  0:05:37 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
